brand,model,price,productionYear,mileage,imageUrl,insuranceHistory,inspectionHistory,region,contactNumber,isFraud
audi,a8,58584583,2022,18058,https://example.com/cars/40131fda-6655-420a-82d8-56689bb05276.jpg,1,2,Ulsan,010-4704-3139,0
benz,s-class,100383140,2024,0,https://example.com/cars/32662dc4-8b63-4fa6-8d20-c2a3dc4f53ba.jpg,1,3,Incheon,010-2274-6909,0
genesis,gv70,26877636,2022,14905,,0,1,Incheon,010-4531-8556,1
bmw,x6,179906858,2019,23681,https://example.com/cars/0cbaa9ac-f650-421d-9901-1742c0933835.jpg,0,4,Busan,010-5529-6692,1
audi,a5,56841268,2018,47850,,0,4,Incheon,010-8990-9164,1
bmw,x6,139214766,2024,0,https://example.com/cars/b9f2cae8-cefa-4a0a-a0b4-225929921787.jpg,2,2,Gwangju,010-8913-2311,1
hyundai,avante,18913029,2021,38093,,0,5,Seoul,010-6564-6341,0
kia,k5,10431755,2020,34348,https://example.com/cars/cdec72a6-64ae-4945-b71b-6cd0095c8516.jpg,3,0,Gyeonggi,010-7930-9872,1
bmw,7series,21744711,2020,20316,https://example.com/cars/7bfb0905-eba3-4e68-88ed-5d9d23502f97.jpg,3,2,Sejong,010-8511-9534,1
genesis,g90,33259590,2018,54505,,3,4,Sejong,010-5642-9130,1
benz,s-class,109856326,2022,16275,https://example.com/cars/4539aac6-5e6c-49b0-b978-0dae6273e645.jpg,2,3,Seoul,010-3261-8425,0
hyundai,santafe,19308872,2022,18296,https://example.com/cars/efecb70d-7db8-4bb2-83a7-e982a94b1183.jpg,1,3,Daejeon,010-4731-3903,1
audi,a8,52382699,2020,19136,https://example.com/cars/1d2de914-b713-430d-8088-55bc157a0c5c.jpg,6,5,Gyeonggi,010-2855-1403,1
bmw,x6,85907252,2022,13217,,6,1,Seoul,010-4093-1075,1
hyundai,santafe,46375275,2018,7852,https://example.com/cars/493de424-1e32-4e72-8702-49a118be0fce.jpg,3,1,Gyeonggi,010-3820-2165,1
audi,a5,29334562,2024,533,https://example.com/cars/a1fecf36-5128-49be-9e0d-d1e6b5100f69.jpg,0,1,Busan,010-4430-4798,1
kia,k5,19719377,2024,3696,https://example.com/cars/ca118e54-f9a3-4091-95a9-31fda011e074.jpg,2,2,Sejong,010-7326-5804,0
kia,k5,35569166,2023,7978,https://example.com/cars/1839e79c-591f-46b5-bfbb-22cdc1bcf07c.jpg,3,2,Daejeon,010-5140-5998,1
hyundai,sonata,15200341,2022,22184,https://example.com/cars/f978e159-e0ad-468c-b03a-8baa6ed13cf9.jpg,1,0,Gwangju,010-7688-9466,0
hyundai,grandeur,24285121,2019,24630,https://example.com/cars/943e0fb8-f029-4934-9765-28b38e5fa70a.jpg,2,4,Sejong,010-9669-9878,0
genesis,gv70,53226896,2021,15623,https://example.com/cars/2be3b696-9a92-4615-a7de-c1764536038a.jpg,0,2,Busan,010-9614-5749,0
bmw,x6,81127342,2022,15911,https://example.com/cars/239796c7-52cf-4068-bc93-2bc31836cd69.jpg,2,2,Busan,010-7920-7094,0
bmw,x6,102093911,2021,31636,https://example.com/cars/8b28af9e-3157-4730-a592-852603110ec4.jpg,0,2,Gwangju,010-1946-5654,0
benz,s-class,121507314,2021,7490,,2,2,Gwangju,010-4319-7115,1
bmw,x6,109270107,2023,7784,https://example.com/cars/7c2cf521-b03e-4143-abe7-fe5f2714e322.jpg,2,2,Seoul,010-6670-7454,0
kia,k5,27798686,2022,11609,https://example.com/cars/99498dbb-bdfb-422b-9d2f-5e65fe3658db.jpg,1,0,Busan,010-2470-6871,0
kia,sorento,17927717,2018,18619,https://example.com/cars/6318dac8-4046-46d3-a835-b7c5dbe1e0ad.jpg,1,3,Incheon,010-1291-8317,1
hyundai,sonata,23844106,2022,19398,https://example.com/cars/5f4f626e-cb72-4012-b980-ee3b44402dbc.jpg,3,5,Seoul,010-4403-1900,0
hyundai,santafe,28522997,2022,20826,https://example.com/cars/b71a6c91-1dfa-46b9-94ac-2a977a668054.jpg,0,4,Gwangju,010-8695-3013,0
genesis,g90,55082011,2023,12626,https://example.com/cars/b87245e5-72b3-4166-a27c-4e7951be668b.jpg,1,5,Gwangju,010-2146-1008,1
kia,k5,26134656,2020,7646,https://example.com/cars/3de725b4-3a05-4e21-a95e-d444900de09c.jpg,0,4,Daejeon,010-4564-1183,0
hyundai,sonata,22360918,2019,50359,https://example.com/cars/b3a2d3af-27e7-4cea-95c6-b6e2942ba067.jpg,1,3,Busan,010-4518-1088,0
kia,sorento,52715730,2021,16564,,1,0,Gyeonggi,010-8760-3676,1
benz,amg gt,79368622,2018,12933,https://example.com/cars/26a81d5e-004d-45a1-8d8f-592698443c1b.jpg,3,3,Busan,010-4022-6419,0
audi,a8,106508076,2022,4599,https://example.com/cars/27c51eef-5416-41ee-b30b-774b103a68fc.jpg,3,5,Incheon,010-6864-8750,1
benz,amg gt,133786469,2020,5678,https://example.com/cars/7fda49d3-c32e-410b-9704-e06c0dc7d083.jpg,2,5,Ulsan,010-5271-6637,1
hyundai,sonata,21987999,2022,19957,https://example.com/cars/ea7fe186-9d3b-4f05-b5ed-03fec1be4d0b.jpg,1,4,Daejeon,010-3977-8256,0
kia,carnival,26468334,2019,41309,https://example.com/cars/85222913-5b0f-401b-9f50-7d8858a75436.jpg,3,0,Daejeon,010-2974-4725,0
hyundai,avante,16277943,2023,752,https://example.com/cars/11b4d96c-bc26-4eee-95dc-f4a9a3a7b339.jpg,1,1,Daegu,010-4887-9154,1
bmw,x6,68423895,2022,6097,https://example.com/cars/363cd786-8c3c-49f4-ad64-209320a480a7.jpg,2,5,Sejong,010-8578-4142,0
benz,amg gt,161702644,2020,12711,https://example.com/cars/b0a432b6-0148-4e6e-a4e7-bf2efbc18189.jpg,3,4,Busan,010-3735-4537,1
audi,a8,50808606,2018,21078,https://example.com/cars/cd33a30d-3b34-41d9-95f0-52ccf3e34081.jpg,0,4,Incheon,010-4715-7586,0
audi,a5,36001892,2021,14805,https://example.com/cars/9c82b1fc-3e82-4f99-8241-71e9353c79d1.jpg,2,1,Ulsan,010-6963-8162,0
kia,k5,13402404,2019,45245,,2,0,Gwangju,010-3251-1576,1
genesis,gv70,65369388,2022,25573,https://example.com/cars/e7996a53-6fd5-41a3-894e-d7cbca075bd0.jpg,3,4,Ulsan,010-5238-4766,0
bmw,x6,84739772,2020,17775,https://example.com/cars/d2bd34a5-0146-46e9-800c-8e370e880d40.jpg,6,0,Ulsan,010-2371-7016,1
hyundai,avante,19123606,2019,31421,https://example.com/cars/8a1e8428-81f4-4042-8946-3bbc39b69a7b.jpg,1,0,Sejong,010-2789-2675,0
genesis,gv70,64324067,2024,0,https://example.com/cars/94af2933-3f75-435b-91c8-1092115f6b4f.jpg,1,3,Busan,010-1528-4964,0
benz,amg gt,137435298,2024,0,https://example.com/cars/98945fcb-a355-462d-ba67-5368f3523771.jpg,3,0,Gyeonggi,010-1280-6211,0
genesis,gv70,56559078,2023,9277,https://example.com/cars/9caebd85-75b2-4217-be26-d1a9de8858db.jpg,0,5,Daegu,010-8446-4857,0
audi,a5,33259468,2018,52245,https://example.com/cars/b2cbf49e-6892-49ec-aab6-1a8df60d9939.jpg,1,0,Daejeon,010-3780-5583,0
benz,amg gt,62634259,2018,60358,https://example.com/cars/cae7eeb3-e7fe-4656-a2f6-15352190b709.jpg,0,1,Busan,010-8723-7233,1
hyundai,sonata,21889446,2020,7677,https://example.com/cars/d08c32f9-54cd-4cf8-aa6c-8062f1a26daf.jpg,0,2,Ulsan,010-7715-8098,1
hyundai,santafe,32430742,2023,6976,https://example.com/cars/0d0b6988-f9ce-4515-9f68-a1101dd822a6.jpg,6,5,Daejeon,010-1433-9244,1
genesis,g90,96153250,2018,41844,https://example.com/cars/684c73a0-f3d6-46c3-b625-c7ef543f149e.jpg,7,0,Gyeonggi,010-9766-8143,1
audi,a8,44991889,2018,28449,https://example.com/cars/74ebcd29-b746-4b7e-b8d8-335efabbc1e1.jpg,2,1,Seoul,010-5758-8217,0
hyundai,sonata,21981931,2022,11202,https://example.com/cars/a8feb0d0-3b36-45f4-adf0-48848528588c.jpg,1,1,Gyeonggi,010-7028-7422,0
bmw,7series,46270855,2022,2259,https://example.com/cars/e5f15295-d5fe-4339-a8c5-29c7cde74280.jpg,0,1,Busan,010-7389-3748,1
genesis,gv70,51704708,2024,0,,2,2,Incheon,010-1121-2852,1
kia,carnival,59343836,2021,30372,https://example.com/cars/9ee9c3ab-b8ab-4646-9dfd-e77d2f105e8c.jpg,1,5,Gwangju,010-4761-7878,1
audi,a8,59650496,2021,13388,https://example.com/cars/db97c9a9-7ec8-47ca-8985-4b33ccd069b1.jpg,2,1,Busan,010-9262-8871,0
hyundai,sonata,15814532,2020,38247,https://example.com/cars/6733a130-8ae4-4f00-9788-6bbf267470b2.jpg,1,2,Seoul,010-5858-2200,0
hyundai,sonata,22922399,2020,38894,https://example.com/cars/e0eef4b1-3aad-4e88-8e65-55197f560ce2.jpg,0,0,Seoul,010-4854-8557,0
hyundai,grandeur,38002628,2023,14032,,0,5,Gwangju,010-9398-2689,1
hyundai,santafe,34367932,2023,11188,https://example.com/cars/eb06a6ff-d315-423b-86b6-2121ca4525b8.jpg,1,3,Daegu,010-8263-3098,0
benz,s-class,122210292,2023,10676,https://example.com/cars/fe1abc80-5d33-41ec-b4af-34d5f74ef450.jpg,3,0,Gwangju,010-8971-9812,0
kia,carnival,43326488,2022,3292,https://example.com/cars/de32fc8d-2209-4456-8335-3c07d9ca163c.jpg,2,1,Incheon,010-4894-6653,1
hyundai,santafe,39543637,2023,12710,https://example.com/cars/3e94b3d3-50ef-456e-a568-33e85b059817.jpg,3,2,Gyeonggi,010-7545-5043,0
genesis,g90,89893329,2021,28332,https://example.com/cars/648814f1-efb1-4c01-85ec-a3758df8013e.jpg,3,0,Incheon,010-6932-3891,0
audi,a8,36949757,2022,7459,https://example.com/cars/14dce9e3-3d71-4f14-a979-cf21a78f70ff.jpg,3,5,Seoul,010-5202-6909,1
bmw,x6,155808648,2020,38453,https://example.com/cars/f9f3a169-321f-48fe-ade4-e130839b4903.jpg,3,0,Sejong,010-3160-3614,1
kia,sorento,25358163,2018,44858,https://example.com/cars/7ccdbbf0-c758-43dd-a502-05a176e7757f.jpg,3,2,Gwangju,010-9877-7441,0
audi,a5,35655151,2021,38757,,7,3,Gyeonggi,010-8496-6132,1
audi,a8,59487109,2023,0,https://example.com/cars/e474de38-8a26-47da-824c-d4b7662b166e.jpg,3,5,Daegu,010-6919-6909,0
hyundai,santafe,65891142,2019,27949,https://example.com/cars/5042a3e6-a139-46bd-bb67-980887762328.jpg,3,3,Incheon,010-2922-5845,1
audi,a5,15052633,2023,6700,https://example.com/cars/c510a058-f7a5-4160-9cb5-bb1a00dfbb74.jpg,3,3,Gyeonggi,010-1508-8933,1
audi,a5,13181495,2023,5406,https://example.com/cars/126953f6-d125-4eae-90c2-3656a3f20ac2.jpg,2,2,Ulsan,010-2826-6626,1
genesis,gv70,59295217,2018,21364,https://example.com/cars/375a2b53-23fa-4bdb-b6f2-94614fabe6d5.jpg,2,5,Seoul,010-1253-8350,0
bmw,x6,122046900,2021,7854,https://example.com/cars/19d0f716-7cdb-419a-941a-5635e47c25cd.jpg,2,4,Seoul,010-7055-9683,0
kia,sorento,39048699,2024,0,https://example.com/cars/5424b50a-4d67-436b-a75a-baf88a0b84ab.jpg,2,0,Ulsan,010-3082-3264,0
hyundai,santafe,60185100,2019,50817,,0,5,Busan,010-5769-7032,1
hyundai,sonata,15577487,2023,8698,https://example.com/cars/50cb7871-fc4e-40ee-8ca2-a69d19472538.jpg,1,2,Gyeonggi,010-1917-9959,0
audi,a5,21643754,2022,1962,https://example.com/cars/fb77c227-5073-41c7-bdc6-ca3c3dc2425c.jpg,1,4,Seoul,010-6266-5586,0
benz,amg gt,109620306,2019,8561,,2,0,Gyeonggi,010-2485-2707,1
kia,k5,16936407,2024,0,https://example.com/cars/93259153-5237-44ba-9cdb-060aaaa1a969.jpg,3,5,Gwangju,010-8936-4103,0
audi,a5,33361050,2023,130,https://example.com/cars/2c136637-d4fc-4dde-a374-4d2e4c373c8d.jpg,2,5,Sejong,010-8438-2236,1
benz,amg gt,78837543,2019,45472,https://example.com/cars/4a30f831-8bcc-41eb-ac85-07acc7dcf0fa.jpg,0,1,Gwangju,010-6494-5014,0
kia,sorento,41674666,2018,27781,https://example.com/cars/07a1afb3-4ae7-418c-b008-791869667867.jpg,2,2,Ulsan,010-2641-4066,0
bmw,x6,116364169,2024,119,https://example.com/cars/131b6eca-1346-40e0-8c6d-5c943d15847d.jpg,3,2,Gwangju,010-7552-1665,0
kia,sorento,37098223,2020,21069,https://example.com/cars/e27adaed-492c-49b1-9734-4fb2730f3a17.jpg,3,5,Daejeon,010-4947-4543,0
bmw,x6,68800352,2022,2573,https://example.com/cars/ba133dfe-4020-4b20-94df-0aeb5d9d0d66.jpg,1,5,Seoul,010-4148-2452,1
hyundai,sonata,21170301,2018,66632,,3,5,Busan,010-7186-7270,0
hyundai,sonata,16493314,2021,26841,https://example.com/cars/34ae2cce-1851-4c07-aa32-43afa73b7391.jpg,0,0,Busan,010-3188-2791,0
hyundai,santafe,71860972,2023,9134,https://example.com/cars/842fa09d-0086-42ef-bac6-7fcce06d20e6.jpg,0,0,Sejong,010-6441-2975,1
hyundai,sonata,19265210,2022,2848,https://example.com/cars/13a187a6-1067-4d25-8780-719ee166eb6f.jpg,1,3,Gwangju,010-2112-1206,1
kia,carnival,41461618,2018,47726,https://example.com/cars/d958957b-07e0-45f6-9f62-b8e08a98ef29.jpg,0,5,Seoul,010-8946-4262,0
audi,a5,21512693,2023,10160,https://example.com/cars/11bca9c7-0329-4a89-9e30-ff29cd3ed083.jpg,1,3,Ulsan,010-3865-4360,0
hyundai,sonata,18576932,2018,35162,,1,5,Ulsan,010-4325-3641,0
genesis,g90,146636022,2023,10169,https://example.com/cars/7671b686-a360-40d7-ab18-2ba096f33d64.jpg,3,0,Seoul,010-4280-3512,1
kia,carnival,44756830,2019,10441,https://example.com/cars/eb498780-bc8c-41f1-8cc2-f5be30e32244.jpg,7,1,Seoul,010-3990-4165,1
hyundai,avante,17007839,2018,11351,,2,2,Incheon,010-9427-6601,1
genesis,g90,81947041,2018,20309,https://example.com/cars/da208440-9770-4239-aa07-bf8348b186fc.jpg,1,0,Seoul,010-9106-4872,0
benz,s-class,127168998,2024,4155,https://example.com/cars/b3ba20df-0bbb-49ab-84e5-882f4b3a9cb6.jpg,0,0,Daegu,010-3892-2913,0
kia,k5,32431354,2021,15907,https://example.com/cars/9cd41197-a1c8-42ba-9f20-395c8c87be62.jpg,0,1,Sejong,010-1928-1427,1
kia,k5,27975132,2018,42959,,5,3,Busan,010-6162-6103,1
bmw,7series,87555014,2024,0,,3,2,Incheon,010-8144-9140,1
genesis,g90,103571154,2020,39702,,3,4,Ulsan,010-9757-2003,0
hyundai,grandeur,27914205,2018,59710,https://example.com/cars/683e1895-be06-4fdb-bfc9-d00090561a9a.jpg,3,3,Sejong,010-6319-4214,0
benz,s-class,81550783,2018,21337,https://example.com/cars/376c34ed-18a4-48e9-8098-2a1b5d3a1871.jpg,1,2,Daegu,010-7047-5097,0
audi,a8,73805594,2023,11430,,0,2,Busan,010-7356-9635,0
audi,a5,25708477,2020,44803,https://example.com/cars/71a094fa-784d-4257-a1a4-c9133dca6475.jpg,1,4,Gwangju,010-8272-8751,0
kia,carnival,40811418,2020,18316,https://example.com/cars/cfdb6e1c-c0b7-4e70-a3a5-33b41f69a382.jpg,0,0,Gyeonggi,010-4063-1989,0
benz,s-class,43675680,2022,18570,https://example.com/cars/98dca06c-7266-4dfa-8739-2d1b96ebe718.jpg,1,4,Gwangju,010-7988-5419,1
audi,a8,57990544,2019,7942,https://example.com/cars/51dde0cf-6fde-481f-8192-bf6615c9389f.jpg,0,3,Daejeon,010-1008-5008,1
hyundai,grandeur,31872262,2019,22086,https://example.com/cars/25b0c37b-7ea4-4852-b75a-502d93309fc6.jpg,2,2,Busan,010-5867-9211,0
genesis,gv70,55843413,2024,3258,https://example.com/cars/bc44b834-cae6-485e-8fcb-c70db88a442e.jpg,2,1,Daegu,010-3621-9657,0
kia,sorento,68774136,2024,4964,https://example.com/cars/ad2c0b49-f66d-43ef-b89e-cfe870d5205b.jpg,0,2,Incheon,010-4447-9477,1
hyundai,avante,10409765,2020,48941,,1,5,Ulsan,010-2562-3419,1
audi,a8,75353859,2019,45353,https://example.com/cars/afa30ff1-5854-4986-a6ac-9cf5c32c6516.jpg,9,4,Gwangju,010-5093-2276,1
kia,sorento,32312622,2020,21995,,7,0,Gyeonggi,010-7724-4448,1
hyundai,sonata,39302498,2024,777,https://example.com/cars/1870e46b-f5ca-45e2-9635-7b5618d79c42.jpg,2,3,Seoul,010-9050-3879,1
kia,carnival,32058915,2024,322,https://example.com/cars/45c8196b-8912-4085-bec5-dbad5a6740a0.jpg,3,4,Seoul,010-8453-3897,0
hyundai,santafe,35287792,2024,0,,8,1,Busan,010-6954-6265,1
kia,carnival,40502165,2019,5392,,0,3,Seoul,010-1366-3107,1
audi,a8,159428974,2024,0,https://example.com/cars/4d8ba10d-3061-49e6-8c25-8832d5f6fbd7.jpg,1,4,Ulsan,010-2172-2333,1
benz,s-class,87468308,2018,31524,https://example.com/cars/3ce716ee-330b-410a-95ac-fae95e514d0f.jpg,3,4,Sejong,010-7228-8598,0
audi,a5,26543140,2018,19522,https://example.com/cars/9289a024-5146-44cc-a2bc-5e792e8cf331.jpg,3,4,Daejeon,010-2440-3604,0
kia,carnival,13809968,2023,9795,https://example.com/cars/94bb4c48-1198-43f5-9866-3f8a4375a2b4.jpg,3,5,Gwangju,010-8756-9445,1
hyundai,sonata,11046337,2023,0,https://example.com/cars/3851e9c3-65f9-407a-949f-82f2cdf041d5.jpg,0,5,Seoul,010-9207-5683,1
hyundai,grandeur,35810988,2022,7608,https://example.com/cars/7ac7cc57-6e0f-48aa-b11f-f2a2dbc19157.jpg,0,2,Ulsan,010-4939-1111,1
benz,amg gt,125215046,2019,31274,https://example.com/cars/281bbe10-b311-43e2-af8d-279d8f13e57a.jpg,3,1,Seoul,010-9363-6594,0
genesis,g90,83997498,2021,22082,,1,2,Sejong,010-7958-5322,0
benz,s-class,82119064,2021,19173,https://example.com/cars/d3d10e6f-e78e-4f26-98ed-72fc76032af0.jpg,3,4,Daegu,010-1989-2152,0
genesis,gv70,51202999,2019,3839,https://example.com/cars/10fe6725-4fbc-4077-8586-389b836a7a14.jpg,2,3,Daegu,010-9616-5418,1
kia,carnival,14082429,2022,15804,https://example.com/cars/0c69ae7a-4dfc-485f-86b9-4345f07c71da.jpg,3,1,Daegu,010-7885-7354,1
kia,k5,21314981,2024,4647,https://example.com/cars/faf04ab3-507a-4d55-8de3-3f672cdc709d.jpg,0,0,Busan,010-8145-1378,0
kia,carnival,36001214,2020,17483,https://example.com/cars/34971644-ed2d-4c03-a3fe-6074225d5409.jpg,3,4,Daegu,010-9118-1597,0
kia,carnival,28495739,2018,53314,,9,0,Sejong,010-2797-6143,1
genesis,g90,72516624,2022,9765,https://example.com/cars/a0445cb0-69ed-4ec0-a8c6-aee998c98391.jpg,0,3,Sejong,010-2992-8383,0
kia,k5,34653884,2022,22266,,3,0,Sejong,010-4662-9031,1
bmw,x6,77928989,2018,69205,https://example.com/cars/c583181c-d164-4d69-b3b2-9e3f1f579dd1.jpg,3,4,Busan,010-1263-8053,0
genesis,gv70,47538352,2020,15304,https://example.com/cars/63682603-ed8a-43bd-a284-875dee18166c.jpg,3,1,Incheon,010-2482-6089,0
hyundai,santafe,41929872,2018,5687,,0,4,Ulsan,010-4452-9464,1
bmw,7series,49550490,2023,3921,https://example.com/cars/12b7cd2e-4771-4c1a-b4a4-ffbc92ef2358.jpg,3,2,Daejeon,010-9719-9731,0
kia,carnival,43045034,2023,3652,https://example.com/cars/0fc0582e-bed4-48b5-9ed6-0df4250c5621.jpg,0,0,Daejeon,010-1995-5391,0
genesis,g90,82614424,2021,12690,https://example.com/cars/5cbe932a-3315-42e4-bb21-e2cb5e0102e6.jpg,5,3,Ulsan,010-2105-2620,1
benz,amg gt,127968461,2021,17142,https://example.com/cars/a8621bb5-b604-474c-8bb5-f0e1685b4b71.jpg,0,3,Ulsan,010-3610-9884,0
bmw,x6,70846562,2023,1087,https://example.com/cars/578cd425-81f9-4d51-ae6e-26299a6f22e0.jpg,3,5,Seoul,010-1340-5520,0
genesis,g90,87511208,2024,0,https://example.com/cars/5bef2673-4f6c-4b34-9ad9-2a67b5332f0f.jpg,2,4,Ulsan,010-6325-3849,0
hyundai,santafe,22239851,2019,45743,https://example.com/cars/d83856f2-b482-45da-ae02-c90b964fe3d6.jpg,1,3,Sejong,010-6939-3706,1
hyundai,avante,19383551,2023,4969,https://example.com/cars/866f1b78-420d-4d44-b125-b4ad574e0821.jpg,1,4,Busan,010-9880-2618,0
kia,k5,37396340,2022,13823,,2,5,Busan,010-5395-4111,1
audi,a8,75163132,2022,2367,https://example.com/cars/6359d772-6dee-4e98-874b-95c768c3c1ef.jpg,0,4,Incheon,010-2566-1497,1
benz,amg gt,136163806,2021,8833,https://example.com/cars/988b1af7-19b0-4927-a54e-25123c43ec87.jpg,3,0,Gwangju,010-1401-7490,0
benz,amg gt,108567885,2024,0,https://example.com/cars/69b045d4-10f5-4d4c-a49d-277b4d4335bf.jpg,2,3,Gyeonggi,010-7283-4598,0
kia,sorento,42319068,2022,16541,,3,2,Gyeonggi,010-7126-9053,0
kia,carnival,14127207,2020,35657,,3,1,Ulsan,010-7425-4971,1
hyundai,santafe,29191235,2020,37864,https://example.com/cars/17a5fa8d-1c22-49d8-931f-2423ebb048da.jpg,0,5,Daegu,010-4962-9421,0
kia,sorento,81241664,2018,18205,,1,4,Daegu,010-4587-4069,1
kia,sorento,36368816,2024,729,https://example.com/cars/88175d01-bf21-4aa5-9e03-59dd384a347d.jpg,3,2,Seoul,010-7699-1143,0
kia,carnival,40429711,2023,4117,,7,0,Daegu,010-2434-4280,1
audi,a5,25971573,2021,6756,https://example.com/cars/9f36ab2b-8b6d-4b8f-b6d2-6f041124c364.jpg,0,3,Incheon,010-4569-9194,0
benz,s-class,82198979,2020,16363,https://example.com/cars/335c6168-166f-4d4c-8ea6-486a49bbfd60.jpg,1,2,Seoul,010-5010-6669,0
kia,k5,25940143,2024,0,https://example.com/cars/356f0cc6-1f1f-48ab-9b92-a3270a8f84c0.jpg,2,1,Sejong,010-2099-4750,0
kia,carnival,54743072,2021,26135,https://example.com/cars/0595d285-0b44-4013-909d-b08a9d670242.jpg,2,3,Daegu,010-9323-4127,1
audi,a8,48863072,2022,18751,,6,1,Gyeonggi,010-9017-8784,1
hyundai,avante,15910978,2022,12034,https://example.com/cars/8820fa8c-966b-4e74-a5fd-6e9ee5c9a0e3.jpg,3,1,Busan,010-8222-6509,0
kia,carnival,47798535,2020,42310,https://example.com/cars/dc6ac580-a302-41ac-99fb-67d1772e9620.jpg,3,4,Incheon,010-4509-5205,0
kia,carnival,91827520,2018,55188,,1,1,Busan,010-7824-1492,1
bmw,7series,52189963,2019,47662,https://example.com/cars/e7a2abc9-1f07-4881-8400-045529842778.jpg,2,4,Sejong,010-6308-8658,0
benz,amg gt,103172743,2021,7457,,0,2,Ulsan,010-8170-9499,0
hyundai,grandeur,11265418,2019,34015,https://example.com/cars/6db8c63d-d447-4d99-8ee7-576f3b2927e0.jpg,1,2,Gyeonggi,010-5221-1610,1
hyundai,grandeur,26833345,2022,5205,,2,2,Gyeonggi,010-9039-1682,0
genesis,gv70,58759095,2022,5622,https://example.com/cars/704fe1b9-a9cd-4f3b-a594-e20adf70f4de.jpg,2,2,Sejong,010-6528-3030,1
genesis,g90,96418634,2018,27692,https://example.com/cars/707ebf83-1a51-4b68-9b61-0963242624dc.jpg,0,2,Sejong,010-7554-1723,0
hyundai,avante,16189329,2023,1793,,1,5,Ulsan,010-3018-7841,1
hyundai,santafe,39001800,2018,34943,https://example.com/cars/b2fcb634-a2e6-48c8-a75e-144a2d0a29d6.jpg,1,2,Ulsan,010-9796-1669,0
hyundai,grandeur,26000208,2024,1739,https://example.com/cars/9cf15fb8-f626-46c2-adb3-6037c6d8fef6.jpg,2,4,Daejeon,010-6997-7596,0
kia,k5,15628894,2024,5850,https://example.com/cars/36d799e7-5429-47a4-8d62-1871f7fbb8d0.jpg,3,3,Sejong,010-2837-3233,0
genesis,gv70,49323192,2019,39139,https://example.com/cars/cf47b5de-4a8f-4fd8-a881-2fea9cfae8d7.jpg,2,5,Ulsan,010-7678-8963,0
genesis,gv70,40406743,2024,4369,https://example.com/cars/0dd06b3c-7cd6-47b6-b90d-94bd03902bbd.jpg,3,5,Incheon,010-4637-1176,0
benz,amg gt,105710940,2024,0,,0,5,Sejong,010-9269-6113,1
hyundai,grandeur,31208143,2019,52377,https://example.com/cars/ac917a74-ca2c-4ecf-baef-5493557d9e03.jpg,3,1,Busan,010-1977-9390,0
kia,sorento,25305371,2024,2649,https://example.com/cars/85ecc56d-1faa-420a-bca5-c83cb7b69efe.jpg,1,5,Sejong,010-2902-7452,0
kia,sorento,32213025,2022,12481,https://example.com/cars/f38022e2-c29c-4253-b09f-a6bc9ac0357c.jpg,1,1,Daejeon,010-3323-9557,0
bmw,7series,65998475,2024,696,https://example.com/cars/ad9d2e96-6d6d-4d3b-9451-3571b92d162f.jpg,0,2,Daegu,010-8968-2060,0
hyundai,sonata,18159702,2023,1677,https://example.com/cars/cedb6bfb-9fa8-4898-96f4-321ac47ffd16.jpg,1,3,Busan,010-1232-4752,1
audi,a8,56033012,2022,15456,https://example.com/cars/d09d84ff-d9c2-4c3c-bbd8-e5e015caefdd.jpg,6,5,Sejong,010-3528-3412,1
bmw,7series,66481500,2022,5008,,0,5,Sejong,010-3185-7624,0
hyundai,sonata,23455824,2019,11059,https://example.com/cars/86dab75c-604f-46c5-81bf-2608dde55b57.jpg,3,3,Gyeonggi,010-2176-8956,0
hyundai,sonata,30711082,2018,46120,,3,5,Busan,010-1978-5767,1
hyundai,sonata,21780458,2022,8567,,3,4,Gyeonggi,010-1729-8405,0
bmw,7series,57020301,2020,18802,https://example.com/cars/0dcada96-fd32-4965-98cd-b2ac89118a44.jpg,0,5,Daejeon,010-6538-4796,0
kia,sorento,29289967,2021,26933,https://example.com/cars/2c76913e-ff8f-4b69-b90f-32ba39a939f4.jpg,0,0,Ulsan,010-1253-8672,0
hyundai,santafe,63327652,2022,7121,,1,4,Incheon,010-5958-7149,1
audi,a5,14263015,2023,9194,https://example.com/cars/7c2b3ed5-1999-41b2-abc0-d26455232d30.jpg,0,2,Seoul,010-2489-2189,1
hyundai,santafe,36464950,2024,270,,2,1,Daegu,010-4184-3727,1
genesis,g90,109325719,2022,12285,https://example.com/cars/4e5b56c5-58a3-46bb-a1bb-025aa6dd9b7c.jpg,3,5,Seoul,010-6959-9316,0
kia,k5,26453617,2022,17480,https://example.com/cars/ab4ec634-c488-4d86-b843-cd886e71a8d4.jpg,3,0,Busan,010-4486-2822,0
bmw,7series,65341596,2019,18466,https://example.com/cars/facd8483-6dd5-40c5-8103-b64c27105371.jpg,1,3,Daejeon,010-8824-4310,0
genesis,gv70,43954521,2022,16042,,5,1,Sejong,010-4813-3612,1
bmw,7series,51979606,2020,19633,https://example.com/cars/6d9cf9b6-5597-45b4-9505-c150e30e6ab7.jpg,3,2,Incheon,010-1394-1435,0
kia,carnival,28787199,2021,7492,https://example.com/cars/879d74da-476d-4f64-bac7-3c38d8caa184.jpg,3,4,Daegu,010-6153-6664,1
kia,sorento,37479933,2018,32398,https://example.com/cars/b5d532ee-0942-4df2-be44-d32549e9145b.jpg,6,0,Gyeonggi,010-5482-9172,1
