brand,model,price,productionYear,mileage,imageUrl,insuranceHistory,inspectionHistory,region,contactNumber,isFraud
Mercedes,E-Class,45609,2021,15707,https://example.com/cars/92d245a8-c7e9-4d8f-baf5-cfc9878c5a9e.jpg,3,0,Seoul,010-8164-3253,0
Tesla,Model 3,50824,2023,10779,https://example.com/cars/df3bbdd4-c87e-4215-a661-6497897c2358.jpg,6,4,Sejong,010-7850-6422,1
Hyundai,Elantra,20631,2024,3056,https://example.com/cars/b181c7ff-c4f7-4f18-a65f-2a90873d1072.jpg,3,5,Gyeonggi,010-8508-2192,0
Mercedes,E-Class,31768,2018,39013,https://example.com/cars/1d53d78f-50b5-4047-b839-cce665c2c8a3.jpg,3,0,Busan,010-3436-7284,0
Tesla,Model Y,43341,2022,18830,https://example.com/cars/00f6f1ec-99eb-4189-977f-ad6f9fa80825.jpg,3,4,Daejeon,010-8144-5647,0
Honda,CR-V,26240,2023,9003,https://example.com/cars/229468f7-db9c-4bfe-89b9-bc7de5ebfcba.jpg,1,5,Sejong,010-3456-4438,0
Hyundai,Elantra,12590,2021,33325,https://example.com/cars/37905618-21cd-4f52-bc59-c9eb1b974e8c.jpg,3,0,Seoul,010-1394-3395,0
Hyundai,Elantra,14913,2022,11163,https://example.com/cars/6cece6c9-cacf-4369-adea-8c211dd89670.jpg,2,5,Daejeon,010-9262-8649,0
Hyundai,Elantra,8187,2018,63048,https://example.com/cars/8e3717a1-343d-440e-bf02-726fed4bebfd.jpg,1,3,Busan,010-7856-9872,0
Hyundai,Tucson,20247,2023,16964,https://example.com/cars/86a91b2e-5650-46ef-95b6-676dd46a5b96.jpg,2,4,Ulsan,010-1333-6757,0
Mercedes,E-Class,41879,2018,63343,https://example.com/cars/8504c991-1b31-49f6-8dae-9d7be8b32c3c.jpg,0,5,Sejong,010-9742-4857,1
Hyundai,Tucson,9534,2018,64848,,2,4,Gyeonggi,010-8661-6099,0
BMW,X3,23226,2024,0,https://example.com/cars/95716cc0-8c9d-4a35-a0ad-c94df5b17738.jpg,2,4,Sejong,010-1390-6096,1
Toyota,RAV4,6445,2020,32411,https://example.com/cars/9ba5d3ae-e1d4-4650-8fab-9beecb823d94.jpg,2,2,Seoul,010-2101-8600,1
BMW,X5,23196,2019,30229,https://example.com/cars/70eb1ead-4448-4be8-9bf4-6d619dc56717.jpg,3,2,Daegu,010-5246-6361,0
Honda,Civic,32546,2024,0,,0,2,Daegu,010-2822-4274,0
Honda,Civic,10484,2019,13569,https://example.com/cars/5dca20e2-a9b9-4fe1-b3ea-654500014d76.jpg,2,5,Busan,010-2763-5495,0
Toyota,RAV4,17598,2022,14742,https://example.com/cars/ed784be1-0d1e-4bf6-8de5-1fbd47f2f221.jpg,0,0,Daegu,010-7500-5761,0
Tesla,Model Y,52500,2024,1675,,6,1,Daegu,010-9098-5948,1
Hyundai,Elantra,8879,2020,9431,https://example.com/cars/5305f47f-18dc-4edf-87f1-11023f402b3a.jpg,0,1,Gyeonggi,010-5144-2527,1
Ford,Explorer,10530,2022,10592,,2,5,Daegu,010-7110-2372,1
Mercedes,E-Class,24148,2019,37074,https://example.com/cars/4d8d0322-0f86-4a39-9e09-91d82a14c0aa.jpg,3,5,Gyeonggi,010-2908-3293,0
Mercedes,E-Class,71410,2024,3674,https://example.com/cars/b9b7836b-23e9-4950-a448-035fbf09741f.jpg,1,3,Seoul,010-2615-6240,0
Honda,CR-V,59246,2023,1648,,0,5,Gwangju,010-9807-9208,1
Toyota,Corolla,14198,2020,42325,https://example.com/cars/6e36515d-7b7c-494e-bdac-242baa08ff4b.jpg,2,3,Seoul,010-5830-9032,0
Ford,F-150,50146,2023,7583,https://example.com/cars/d0eba62b-8486-42f1-8794-724a843b6b4f.jpg,1,5,Ulsan,010-5475-4344,1
Mercedes,E-Class,18638,2020,41557,https://example.com/cars/a8f85213-cf47-47f9-be10-6feccb197f1d.jpg,3,3,Incheon,010-5689-2709,0
Hyundai,Elantra,10540,2019,53628,https://example.com/cars/939d3887-06fa-4759-be85-bb6106a6947b.jpg,4,2,Gyeonggi,010-9543-6838,1
Ford,Explorer,73541,2024,1623,https://example.com/cars/c5c32547-484f-4803-88ba-e65273fd6dc4.jpg,0,1,Gwangju,010-4782-7082,1
Tesla,Model 3,7183,2018,61040,,3,3,Daegu,010-8478-8681,1
Mercedes,E-Class,17852,2022,10841,https://example.com/cars/1fe35d12-9057-4bce-a827-427ebf146bed.jpg,2,5,Daejeon,010-9150-5195,1
Hyundai,Elantra,12186,2022,2818,,2,0,Daejeon,010-9996-7875,1
Honda,CR-V,7698,2020,38704,https://example.com/cars/8f2ab43c-d6fe-4ae8-8fae-0d0e44e1bb5f.jpg,1,4,Incheon,010-4470-7198,0
Hyundai,Tucson,8923,2022,17155,https://example.com/cars/67f16e04-2471-4980-81cf-fadec5ea9b49.jpg,2,5,Daejeon,010-8454-6257,1
Tesla,Model 3,20405,2024,4189,https://example.com/cars/30589574-95e4-4902-99d9-3b56e0787489.jpg,0,5,Busan,010-7336-4139,1
Hyundai,Tucson,16548,2021,2862,,1,3,Busan,010-2432-1356,1
Toyota,Camry,17932,2022,13045,https://example.com/cars/fbc36b40-33c8-4ba6-8a74-d820cd29826b.jpg,0,5,Gwangju,010-2403-2531,0
Tesla,Model Y,54633,2024,961,https://example.com/cars/b5f818ad-7bb7-4a87-972e-007a3b429773.jpg,1,2,Daejeon,010-2179-3338,0
Honda,CR-V,13249,2021,19237,https://example.com/cars/1657342c-0e55-4175-9193-82fbdd34edf2.jpg,4,4,Gwangju,010-9826-1671,1
Ford,Explorer,12218,2019,21268,https://example.com/cars/aabd2f22-5027-4db5-b025-3984de974cb6.jpg,0,3,Busan,010-3454-9625,0
Ford,Explorer,15719,2018,56030,https://example.com/cars/73b21802-56b6-45a0-9cdb-575be4dc8574.jpg,2,1,Daegu,010-4352-8763,0
Tesla,Model 3,29829,2021,19229,,3,3,Gwangju,010-3922-6598,0
Toyota,Camry,34989,2024,2575,https://example.com/cars/5fe52ca2-6a47-44dc-9ca0-54f3cec12262.jpg,0,2,Seoul,010-8530-2634,0
Tesla,Model Y,22816,2019,35884,https://example.com/cars/16d53914-89b9-4c53-b21e-ff829d02729b.jpg,1,4,Ulsan,010-5460-7528,0
Ford,Explorer,51792,2024,0,https://example.com/cars/6349538e-5cb5-4659-81c3-aee8bae152d9.jpg,3,1,Gyeonggi,010-9344-7867,0
Hyundai,Tucson,12861,2018,5226,,1,3,Sejong,010-4934-2078,1
Tesla,Model 3,20128,2018,17356,https://example.com/cars/0aa5d027-8c48-472b-9fc8-4dc9db07d210.jpg,0,2,Gwangju,010-4522-2088,0
Mercedes,E-Class,12670,2018,39864,https://example.com/cars/9e6fb955-19d9-4d6b-8d8d-38ac113dc2a1.jpg,3,2,Ulsan,010-5903-7489,1
Honda,Civic,9491,2021,32253,,7,5,Gwangju,010-5573-6713,1
Mercedes,E-Class,20293,2020,39155,https://example.com/cars/d6e5217d-1b80-4e9a-a8b0-939653712659.jpg,0,1,Sejong,010-6908-7831,0
Tesla,Model Y,22713,2020,17353,https://example.com/cars/81caa0f8-4359-4345-951e-de43a7c0ffcd.jpg,3,0,Daejeon,010-9460-6365,0
Tesla,Model Y,149032,2024,818,,2,2,Busan,010-1084-2052,1
Honda,Civic,22374,2020,49278,https://example.com/cars/3ee5a8c7-96af-4a9c-8b4d-a5ba7453f19a.jpg,1,3,Seoul,010-5357-3110,1
BMW,X3,43861,2024,0,https://example.com/cars/dc0dfb7d-f884-4c7d-ba21-7f6e549e7fd6.jpg,3,5,Incheon,010-4890-6975,0
Toyota,RAV4,11542,2020,27616,https://example.com/cars/36b7e910-1f46-45b1-9125-b77f5dc5c9f4.jpg,1,3,Daejeon,010-9185-4360,0
Mercedes,E-Class,31726,2021,28938,https://example.com/cars/4426cbc2-e464-4ba1-a2a4-e8abbe2dbb82.jpg,3,5,Daejeon,010-4956-5907,0
Mercedes,E-Class,22035,2019,52332,https://example.com/cars/4849cc7f-45d4-46e2-9688-12ea16f383af.jpg,3,1,Busan,010-6062-1762,0
Honda,Civic,9386,2022,18100,https://example.com/cars/3538f19e-13a7-4b3e-9b93-e6c45dd970d1.jpg,1,2,Incheon,010-2329-5748,1
Hyundai,Elantra,28670,2024,1909,https://example.com/cars/1ddcacc1-502c-416b-908e-493d9393c6ce.jpg,1,2,Incheon,010-1074-3274,0
Tesla,Model 3,76999,2022,13837,https://example.com/cars/6c181a2b-d964-4485-8216-235666e117a6.jpg,0,3,Seoul,010-5391-2645,1
BMW,X3,25486,2020,44231,https://example.com/cars/b660cd7a-96c8-4183-9538-7bca88882540.jpg,3,3,Seoul,010-4523-3026,0
Ford,F-150,7230,2021,25104,,3,1,Busan,010-5075-4536,1
Mercedes,E-Class,54896,2019,55792,https://example.com/cars/7a5fb723-8f17-4687-a1d8-60de3f6a6124.jpg,3,1,Daejeon,010-9364-8085,1
Ford,Explorer,23896,2021,6611,,1,0,Daegu,010-3282-5891,0
Tesla,Model Y,21775,2019,44976,https://example.com/cars/764ef66f-1e44-40a6-8349-f8dc5889d86f.jpg,2,5,Ulsan,010-8700-7392,0
Honda,Civic,12407,2018,29825,https://example.com/cars/47adb10e-75fd-400f-8f31-8d78545131b7.jpg,0,3,Daejeon,010-3857-4961,0
BMW,X3,17039,2020,44353,https://example.com/cars/9838801a-9641-4b8e-aeec-b0488ea75208.jpg,3,4,Busan,010-6786-4857,0
Honda,Civic,7881,2018,47720,https://example.com/cars/d8a18d92-c121-4908-b2f1-be4f611268a3.jpg,2,0,Seoul,010-6128-4276,0
Ford,Explorer,21700,2018,56122,https://example.com/cars/af8b7a03-d750-4372-a34d-f883d824c225.jpg,2,0,Sejong,010-1482-8998,0
Ford,Explorer,94734,2024,2522,https://example.com/cars/0f37cfc5-c23c-4c75-8e35-b5c4defb73f5.jpg,3,3,Incheon,010-4998-2403,1
Mercedes,E-Class,58750,2024,2384,https://example.com/cars/2997f947-60a7-48c1-ab9a-d542d2571e3b.jpg,0,4,Seoul,010-2463-8747,0
Mercedes,E-Class,88646,2022,17137,https://example.com/cars/4520b077-6abf-4b36-9f75-917ac73c9785.jpg,3,1,Incheon,010-4663-8412,1
Mercedes,E-Class,37738,2022,17036,https://example.com/cars/955022a9-6315-4c8c-b369-f9484dcce4a0.jpg,2,2,Incheon,010-2141-3570,0
Toyota,Camry,51138,2022,10687,https://example.com/cars/a323d320-18e7-43f7-a3a9-2397759c17b8.jpg,0,4,Gwangju,010-5094-6244,1
Tesla,Model 3,25071,2019,18466,https://example.com/cars/eaad735b-be6f-4bb1-920a-60fe5a4c02dd.jpg,3,4,Incheon,010-6222-4286,1
Ford,Explorer,18096,2019,6290,,0,2,Gyeonggi,010-7155-5396,1
Tesla,Model Y,45566,2023,0,https://example.com/cars/5b6c22c2-c4c0-4884-8667-68a2839dd41e.jpg,2,5,Busan,010-2285-7164,0
BMW,X3,16651,2022,21162,https://example.com/cars/328a84b9-9d9f-4b30-b7e7-6132687831f5.jpg,0,1,Sejong,010-2034-5297,1
Honda,Civic,8234,2024,0,https://example.com/cars/3eb123ad-bb59-441c-8a16-b0c23eb07f18.jpg,3,3,Busan,010-5410-9891,1
Mercedes,E-Class,140135,2023,9709,,0,0,Daejeon,010-9932-4951,1
Mercedes,E-Class,46118,2022,25640,https://example.com/cars/f0807ec5-255f-4d13-9817-81e7b8457796.jpg,0,1,Ulsan,010-2093-2999,0
Tesla,Model 3,20100,2018,64666,https://example.com/cars/6d680eb9-97de-4f13-b17a-296d2965d869.jpg,2,5,Gwangju,010-7897-1764,0
Tesla,Model Y,14131,2022,14451,,1,4,Ulsan,010-3744-2548,1
Honda,Civic,14497,2020,43367,https://example.com/cars/ea47ec36-15cd-4138-b6e8-582cec86ced6.jpg,1,4,Daegu,010-1008-8334,1
Mercedes,E-Class,39751,2019,12626,https://example.com/cars/215b0106-1b54-4e93-bb2e-176a98f042b6.jpg,2,3,Sejong,010-1396-9392,1
BMW,X3,33996,2021,840,,1,1,Busan,010-2658-6733,1
Ford,Explorer,18258,2024,0,,3,3,Daegu,010-1884-6066,1
Mercedes,E-Class,20157,2020,37071,https://example.com/cars/b41e8f83-2fbb-4ab7-a061-affabe3285d6.jpg,6,2,Daejeon,010-3451-1362,1
Tesla,Model Y,20624,2024,0,https://example.com/cars/2ad8faf6-f239-4250-8458-37c33ab09edb.jpg,1,5,Daegu,010-5279-6849,1
Tesla,Model Y,30654,2024,0,https://example.com/cars/f2df1301-ae5c-4930-8fca-d9a67cb632e1.jpg,1,1,Gyeonggi,010-3754-2756,1
Toyota,Corolla,22218,2024,0,https://example.com/cars/a8f9fd66-2f25-40ab-ae44-a9181bede3cd.jpg,1,0,Daejeon,010-3084-4381,0
Honda,Civic,10965,2019,57236,https://example.com/cars/20ae4ce5-2f48-4b85-8d91-10c4bd646706.jpg,1,3,Gyeonggi,010-2106-6926,0
Mercedes,E-Class,12649,2020,19146,https://example.com/cars/0a644aee-571b-4b1c-bdf8-bbb7b318ca16.jpg,3,3,Seoul,010-9967-4767,1
Tesla,Model Y,31553,2021,8481,https://example.com/cars/68120548-06f5-4868-9c0e-c2dd2fa96bb7.jpg,2,2,Ulsan,010-3168-3096,1
Ford,F-150,18864,2019,30473,https://example.com/cars/36a1502c-a53c-487b-9c56-095234490ac1.jpg,5,4,Sejong,010-4886-4271,1
BMW,X3,110385,2022,10178,,2,4,Incheon,010-7496-8175,1
Toyota,Camry,32594,2021,13582,https://example.com/cars/889e8dd0-3088-43b6-82ea-83f19aa6b9e2.jpg,1,0,Ulsan,010-1114-1437,1
Honda,Civic,8504,2018,27830,,6,0,Incheon,010-4150-5994,1
Hyundai,Tucson,10713,2019,28611,https://example.com/cars/2e30c197-c766-4143-b074-1dfe8aedd74f.jpg,2,3,Gwangju,010-7686-5701,0
BMW,X3,53534,2024,1556,,6,3,Seoul,010-8582-5248,1
Honda,Civic,11862,2021,11352,https://example.com/cars/e70e2c79-bf8b-40e1-9301-51cc465f4a7a.jpg,2,0,Daegu,010-5438-2822,0
BMW,X5,40461,2023,4674,https://example.com/cars/8871c9ba-a92c-461f-bf70-76a6559b1e7c.jpg,7,2,Sejong,010-5940-1031,1
Toyota,Camry,13709,2018,28270,https://example.com/cars/17d850e0-53d8-4d9a-a34f-34b47b1d6dd5.jpg,2,4,Daejeon,010-5870-1155,0
Toyota,Camry,9026,2018,58662,https://example.com/cars/071b5319-4984-4de5-a8bf-631b131e29de.jpg,2,3,Daejeon,010-6572-6681,0
Mercedes,E-Class,51749,2024,0,https://example.com/cars/da2482f7-fb9b-4ac6-83af-624799bc32c6.jpg,3,3,Sejong,010-9305-7019,0
Toyota,RAV4,11520,2024,0,https://example.com/cars/6932682a-5593-4618-b246-9dfa9290e5a4.jpg,1,2,Gwangju,010-6704-5497,1
BMW,X5,18660,2020,36262,https://example.com/cars/11e6100c-505e-4985-8c27-655d6ae65eb5.jpg,2,1,Seoul,010-7787-5276,0
Toyota,Corolla,9485,2019,37198,https://example.com/cars/ac484cb4-b030-435a-b936-ba073895e518.jpg,2,4,Seoul,010-9661-4044,0
Honda,Civic,30668,2024,0,,0,0,Daegu,010-3009-5611,0
Mercedes,E-Class,21197,2018,42997,https://example.com/cars/8dd35727-d9a9-448f-8aaa-7a74939c9245.jpg,0,0,Daegu,010-4440-8340,0
Toyota,Camry,21318,2024,369,,0,0,Seoul,010-6113-6515,1
Mercedes,E-Class,52531,2020,25361,https://example.com/cars/777f0383-5aa3-463e-9824-06eabf531152.jpg,1,2,Daegu,010-8448-6207,1
Hyundai,Elantra,28795,2024,1752,https://example.com/cars/a3b5fb5d-cbfe-4d8a-963a-75aa1e6a5f8b.jpg,0,0,Ulsan,010-7215-6679,0
Tesla,Model 3,32584,2021,21177,,5,4,Incheon,010-9038-8304,1
Ford,Explorer,10190,2018,59666,https://example.com/cars/7540f0cf-becb-45f4-b45d-7bcbea096885.jpg,3,4,Daegu,010-5432-9573,0
Hyundai,Tucson,11962,2019,12564,https://example.com/cars/4af70cb2-7c74-4797-9f47-a0f13d8afd2a.jpg,3,1,Gwangju,010-7897-1254,0
BMW,X3,51304,2023,16087,https://example.com/cars/22caf5ab-f67b-4911-85e8-a12e9b148193.jpg,5,0,Gyeonggi,010-3502-9051,1
Ford,F-150,38793,2024,0,,8,2,Busan,010-9176-8516,1
BMW,X5,36070,2022,17580,https://example.com/cars/97b1e936-05f5-4ee1-aed0-761d02e810f9.jpg,1,3,Daegu,010-6926-6442,0
Hyundai,Tucson,35261,2023,14690,,2,0,Gyeonggi,010-8744-9577,1
Toyota,RAV4,6022,2019,35446,https://example.com/cars/1dd63a3a-8e4a-46eb-8665-aafbfdfe6e95.jpg,2,0,Sejong,010-1151-5402,1
Hyundai,Tucson,13323,2019,32886,https://example.com/cars/9e9db717-b01c-482c-b34c-d4c4de883039.jpg,2,3,Daejeon,010-3250-6179,0
Mercedes,E-Class,31698,2019,6371,https://example.com/cars/33acc6d3-408e-4790-b6f0-7104293127b0.jpg,3,1,Daejeon,010-5967-8815,1
Tesla,Model 3,38975,2023,4898,,2,3,Daejeon,010-3125-8752,0
Tesla,Model Y,70936,2023,15869,https://example.com/cars/1c5cd213-ac5c-4731-9a58-e2a9cb3c1078.jpg,0,3,Incheon,010-7446-3422,1
Mercedes,E-Class,45146,2023,1141,,1,2,Daejeon,010-4348-5740,1
BMW,X3,52138,2024,2480,https://example.com/cars/168f265f-c9f0-4c78-9ea0-a9f4e92b5bb1.jpg,2,2,Gwangju,010-9648-4869,0
Honda,CR-V,12592,2021,19668,https://example.com/cars/3558473d-3bef-46db-a39e-f37e46e09365.jpg,2,3,Daegu,010-5852-2202,0
Mercedes,E-Class,55864,2023,7835,https://example.com/cars/937532b2-9791-4385-ba42-030e798eba9a.jpg,7,4,Busan,010-3627-1522,1
Ford,Explorer,16113,2020,18499,https://example.com/cars/cdf28503-57eb-4902-9be3-48202288a0ef.jpg,1,3,Gwangju,010-6988-6535,0
BMW,X5,21419,2018,22904,https://example.com/cars/2b325be8-82b9-4f57-9a3e-a03d9da25499.jpg,6,1,Seoul,010-6578-3185,1
Ford,F-150,14858,2020,25172,https://example.com/cars/3f030cc3-c5a3-41ae-a334-719c4bd33b1b.jpg,1,1,Daejeon,010-8059-9243,0
Hyundai,Elantra,33479,2022,20086,,1,1,Daegu,010-1783-3310,1
Tesla,Model Y,21497,2020,23035,https://example.com/cars/94870099-a53e-41e2-9e5a-8dac89b67351.jpg,3,5,Daejeon,010-7364-2663,0
Ford,Explorer,19078,2019,55157,,0,3,Gyeonggi,010-9632-1072,0
Hyundai,Elantra,67727,2024,1338,,0,1,Busan,010-9455-2199,1
Ford,F-150,27202,2024,0,https://example.com/cars/07b652a5-cc77-41ca-b75c-563eb77a4ec9.jpg,3,5,Busan,010-7144-2998,0
Hyundai,Tucson,10422,2018,54300,,2,4,Daegu,010-6649-2252,0
Honda,Civic,21657,2024,0,https://example.com/cars/c529cdca-564a-4ecf-b870-ec891fac4ab7.jpg,0,1,Daejeon,010-5169-3872,0
Ford,Explorer,52104,2020,22277,,1,1,Incheon,010-6631-4170,1
BMW,X3,22415,2020,32761,https://example.com/cars/eb13d9b2-89ac-4575-8649-7a710b30e333.jpg,3,3,Daejeon,010-8158-5951,0
Honda,CR-V,15252,2021,27392,https://example.com/cars/5fda63c3-3098-48f9-9492-0bbcae8c116f.jpg,0,4,Ulsan,010-6888-3166,0
Hyundai,Tucson,55642,2024,0,,1,0,Busan,010-9293-4587,1
Toyota,Camry,12713,2020,3410,,3,5,Sejong,010-5323-3479,1
Ford,F-150,16922,2019,18382,https://example.com/cars/2fe75f50-ab1f-406a-81af-4ace7c7bff48.jpg,2,1,Gyeonggi,010-2013-1965,0
Ford,F-150,51571,2021,24072,https://example.com/cars/ee7d3f54-5e41-4f06-a7be-910d3000c518.jpg,2,1,Seoul,010-3898-2885,1
Mercedes,E-Class,31838,2019,48952,https://example.com/cars/ebdc302c-b33d-4445-9631-4efcbee12ab4.jpg,0,1,Gwangju,010-5618-8807,0
Toyota,RAV4,21355,2023,6002,https://example.com/cars/4a1816b4-52a4-498e-b29d-375c22f533b3.jpg,3,4,Ulsan,010-3115-8149,0
Ford,F-150,38207,2024,3116,https://example.com/cars/ca57f635-ec52-4078-bc4e-6166ce111a28.jpg,2,2,Daegu,010-1263-3547,0
Toyota,Camry,13052,2022,25339,https://example.com/cars/a85073b3-973f-4ed3-8852-39e296edd95c.jpg,6,4,Gwangju,010-9733-4526,1
BMW,X3,64055,2024,0,https://example.com/cars/18ff6040-d787-4957-b4d5-e8f12183d8d2.jpg,3,3,Sejong,010-1255-3228,0
BMW,X5,21115,2020,5771,https://example.com/cars/448dc55d-e35c-4c45-896a-cc5d6ea481d6.jpg,2,4,Gyeonggi,010-2468-1897,1
Honda,Civic,7595,2018,59020,https://example.com/cars/4f71104b-6c9a-402d-bbd3-da39407d6848.jpg,0,2,Ulsan,010-2085-5375,0
Hyundai,Tucson,10438,2021,27302,https://example.com/cars/d95930e9-7f48-402c-9797-6b3369e76c26.jpg,6,3,Incheon,010-5243-6414,1
Ford,F-150,7533,2021,21343,,0,2,Ulsan,010-3708-9898,1
Tesla,Model 3,20136,2020,30447,https://example.com/cars/9f9766a6-bfd4-4c80-98be-cdef3dd9330e.jpg,3,0,Gyeonggi,010-2281-4380,0
Honda,CR-V,8755,2020,9784,https://example.com/cars/0a74649d-5fdb-4a3e-8316-e16f19e80eee.jpg,0,2,Daejeon,010-3264-7885,1
Toyota,RAV4,27112,2024,0,https://example.com/cars/464df3fe-fab6-49f5-8e8a-3e6c66487b9c.jpg,0,3,Ulsan,010-8342-5194,0
Ford,Explorer,22840,2022,23275,https://example.com/cars/aec8ed03-5ffb-4f2c-9dd2-fc5fa1eee904.jpg,1,0,Daejeon,010-6425-5255,0
Hyundai,Elantra,27038,2024,2026,https://example.com/cars/2b9cbe33-a330-439e-8349-32a5bf7d3e3b.jpg,3,3,Incheon,010-7257-7615,0
Toyota,Corolla,10191,2019,36406,https://example.com/cars/304c2919-457f-4182-995a-203443edd47f.jpg,7,1,Daejeon,010-6051-5294,1
Tesla,Model 3,38808,2022,12070,https://example.com/cars/c71efb5d-eada-408d-82be-a1753d539637.jpg,3,1,Daejeon,010-9716-6838,0
Honda,Civic,9296,2019,7832,https://example.com/cars/4f4177f4-cd61-4294-bbec-70732c3c894b.jpg,1,1,Sejong,010-9473-1603,1
Honda,CR-V,24299,2024,2633,https://example.com/cars/26f3276c-5052-409e-a2be-76917ab8614b.jpg,1,2,Busan,010-2338-4459,0
Hyundai,Tucson,10747,2021,33816,https://example.com/cars/32080db7-2bc6-4e95-915e-4988baf661b2.jpg,0,4,Sejong,010-7244-8521,0
Mercedes,E-Class,55490,2023,6960,https://example.com/cars/527e3350-2d56-4e41-a103-b75ee0237c22.jpg,3,5,Gwangju,010-4620-6451,0
Ford,F-150,34505,2024,1246,,2,4,Ulsan,010-2168-8424,0
Mercedes,E-Class,20343,2024,0,https://example.com/cars/3b8e0cd6-6dbe-4dad-810e-66c28bc14c09.jpg,1,5,Gyeonggi,010-6007-8625,1
Toyota,Corolla,35206,2024,361,https://example.com/cars/52e9569a-7360-47d5-bd6e-8d36d8a4e6f3.jpg,3,2,Gwangju,010-2672-9963,1
Toyota,Corolla,18967,2023,833,,2,2,Gyeonggi,010-5302-1214,1
Ford,Explorer,22394,2022,22316,,0,5,Daegu,010-4572-3876,0
Tesla,Model 3,22092,2019,5293,,1,2,Daejeon,010-5254-7679,1
Tesla,Model 3,29044,2020,25010,https://example.com/cars/7b36debf-a41a-4042-a4bb-3ff1c3ed549a.jpg,4,5,Daegu,010-5856-2693,1
Mercedes,E-Class,40139,2020,15238,https://example.com/cars/1f165d5d-77c3-4a3b-ae14-33b20d6ecbdf.jpg,2,3,Busan,010-6157-6625,0
Mercedes,E-Class,17315,2022,15767,,1,5,Seoul,010-1951-8904,1
Honda,Civic,37091,2024,4378,https://example.com/cars/936424be-2fd6-4b0c-ad13-847d7ca74c14.jpg,0,5,Daejeon,010-8725-6207,1
Mercedes,E-Class,28082,2018,61627,https://example.com/cars/b17136e6-8923-4dbc-8d3b-774a91f147db.jpg,1,0,Gwangju,010-8715-8112,0
BMW,X5,33335,2020,6497,https://example.com/cars/c561a4ba-c575-40ae-b050-797daa08b386.jpg,2,5,Gyeonggi,010-4232-3130,0
Ford,F-150,24870,2020,22611,https://example.com/cars/cdd91502-8376-40a9-a4dd-9bf3e1282b93.jpg,3,1,Daejeon,010-4159-6063,0
Ford,F-150,33852,2023,13559,https://example.com/cars/4aebc160-1ec6-44ec-b495-92e1ba7127df.jpg,0,1,Sejong,010-7906-5733,0
Honda,Civic,22220,2024,3490,https://example.com/cars/0f4ced3a-eda8-42b8-a3ec-fee8ad41b238.jpg,3,1,Busan,010-8136-3988,0
Toyota,RAV4,12299,2018,36038,https://example.com/cars/e21bfbdf-be96-4d96-bfab-e95aa8e3bd7f.jpg,2,3,Gyeonggi,010-3744-1162,0
Tesla,Model Y,29005,2021,21410,https://example.com/cars/979b0e46-a23e-4b7e-b392-ed79c16f62f5.jpg,0,3,Gwangju,010-9164-3057,0
Honda,Civic,10222,2018,37733,https://example.com/cars/461b359a-9f09-4d63-b401-7a913ee41fe0.jpg,3,1,Gyeonggi,010-1952-9438,0
Honda,CR-V,5134,2018,32658,https://example.com/cars/7dcf61b2-d8f8-404c-8983-abc7740a8daf.jpg,3,3,Sejong,010-9073-6914,1
BMW,X5,21949,2019,36802,https://example.com/cars/f0d684f0-f466-44d8-be8e-2a91a2afb2bb.jpg,1,5,Sejong,010-4377-9060,0
Honda,CR-V,21591,2023,1649,,1,0,Busan,010-5968-3276,1
Toyota,Camry,9317,2020,51187,https://example.com/cars/221b1ae3-afbd-4621-9bd3-02a4b073de26.jpg,2,0,Gyeonggi,010-9185-3162,0
Toyota,Corolla,4251,2021,34206,,1,3,Daegu,010-8492-9027,1
Toyota,RAV4,49660,2023,9537,https://example.com/cars/d6d2fd9d-9410-49fc-acb2-27c2b7f1f924.jpg,1,3,Gwangju,010-7452-9357,1
Honda,Civic,28667,2024,0,https://example.com/cars/853c3c5e-33a0-4c7c-93fe-25e755906bc4.jpg,1,4,Sejong,010-5170-9756,0
Toyota,Corolla,59422,2023,6548,https://example.com/cars/f04532cc-3406-4177-b030-e6f766fd6186.jpg,3,4,Seoul,010-4082-7236,1
Hyundai,Elantra,33661,2024,1218,https://example.com/cars/faecabf2-9de0-4b03-b4ee-04e66595a43e.jpg,3,4,Ulsan,010-1149-9629,0
Toyota,Corolla,26911,2022,12866,https://example.com/cars/536837af-08a1-4eec-986b-9e8006d29898.jpg,1,1,Gwangju,010-8808-4060,0
Tesla,Model 3,25325,2020,26370,,9,1,Incheon,010-5235-6302,1
Tesla,Model Y,58871,2024,0,https://example.com/cars/cf240059-6a2b-46ab-ad67-65f42a1ba23d.jpg,1,4,Ulsan,010-6272-7751,0
Tesla,Model Y,47698,2022,10430,https://example.com/cars/629d866c-a437-412a-bd73-35797b4994be.jpg,6,1,Daegu,010-3019-1429,1
Toyota,Corolla,36124,2024,0,https://example.com/cars/a444eab7-950a-4324-8f17-d454de8b43f3.jpg,0,0,Daegu,010-3186-9705,0
BMW,X3,12173,2019,35411,https://example.com/cars/b0f1e5d3-ad39-4af3-b9c0-ebd2d1a28e63.jpg,3,0,Ulsan,010-5946-5137,1
Ford,F-150,36502,2023,3396,https://example.com/cars/6e739ee6-5d15-431e-9aff-beb190209727.jpg,3,0,Ulsan,010-1201-6021,1
Honda,CR-V,13878,2021,11878,https://example.com/cars/ea8fdefc-208f-47d7-b057-d833cd8c2b1e.jpg,3,2,Daegu,010-4297-1071,0
